,unique_foods,input_number,avg_daily_food,avg_proportions_diff,Protein_positive_difference,Protein_negative_difference,Protein_none_difference,Calories_positive_difference,Calories_negative_difference,Calories_none_difference,Sodium_positive_difference,Sodium_negative_difference,Sodium_none_difference,Sugar_positive_difference,Sugar_negative_difference,Sugar_none_difference,Fat_positive_difference,Fat_negative_difference,Fat_none_difference,Carbs_positive_difference,Carbs_negative_difference,Carbs_none_difference,Fiber_positive_difference,Fiber_negative_difference,Fiber_none_difference,Protein_avg,Calories_avg,Sodium_avg,Sugar_avg,Fat_avg,Carbs_avg,Fiber_avg
3649,104,65,1.6,190.8,54,10,1,65,0,0,0,0,65,0,0,65,57,7,1,65,0,0,14,51,0,92.87692307692308,1299.3384615384616,0.0,0.0,43.49230769230769,107.95384615384616,26.984615384615385
3650,144,27,5.333333333333333,228.22222222222223,5,22,0,12,15,0,25,2,0,0,0,27,8,18,1,25,2,0,22,3,2,56.25925925925926,1336.148148148148,1446.7037037037037,0.0,48.592592592592595,123.81481481481481,18.074074074074073
3651,110,18,6.111111111111111,77.61111111111111,18,0,0,17,1,0,17,1,0,11,7,0,13,4,1,14,4,0,0,0,18,44.55555555555556,830.8888888888889,945.1666666666666,49.833333333333336,27.38888888888889,103.83333333333333,0.0
3652,544,179,3.0391061452513966,433.85474860335194,164,14,1,170,8,1,135,44,0,138,41,0,140,34,5,161,17,1,0,0,179,77.86033519553072,2126.391061452514,1603.4692737430169,65.88826815642459,59.62011173184357,216.64804469273744,0.0
3653,11,2,5.5,288.0,1,1,0,1,1,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,2,53.5,1401.0,3001.0,69.5,29.0,171.0,0.0
3654,223,60,3.716666666666667,86.71666666666667,60,0,0,52,8,0,47,13,0,34,26,0,29,31,0,48,12,0,0,0,60,63.9,1208.6,1144.5,54.35,47.016666666666666,120.0,0.0
3655,100,23,4.3478260869565215,53.82608695652174,23,0,0,23,0,0,13,10,0,0,0,23,16,7,0,22,1,0,23,0,0,72.73913043478261,1108.9130434782608,1917.695652173913,0.0,44.391304347826086,102.95652173913044,10.217391304347826
3656,22,2,11.0,36.0,2,0,0,2,0,0,1,1,0,2,0,0,0,1,1,2,0,0,0,0,2,60.0,1560.0,2074.0,59.5,66.0,172.5,0.0
3657,510,78,6.538461538461538,77.76923076923077,76,2,0,62,16,0,44,34,0,41,37,0,14,64,0,37,40,1,0,0,78,47.26923076923077,1240.5,2263.7820512820513,56.0,50.96153846153846,142.16666666666666,0.0
3658,91,18,5.055555555555555,211.72222222222223,11,7,0,8,10,0,0,0,18,15,3,0,6,12,0,14,4,0,17,1,0,55.05555555555556,1362.0555555555557,0.0,33.94444444444444,66.0,136.11111111111111,12.944444444444445
3659,727,179,4.06145251396648,369.0670391061453,70,108,1,119,60,0,0,0,179,0,0,179,93,83,3,161,18,0,111,68,0,119.16201117318435,2791.7653631284916,0.0,0.0,89.99441340782123,302.8882681564246,38.4804469273743
3660,21,5,4.2,36.2,3,2,0,5,0,0,0,0,5,5,0,0,4,1,0,5,0,0,4,1,0,49.0,569.8,0.0,3.6,30.0,28.0,10.0
3661,347,75,4.626666666666667,158.94666666666666,73,2,0,68,7,0,0,0,75,26,48,1,40,35,0,50,24,1,75,0,0,54.81333333333333,1400.4,0.0,85.22666666666667,46.06666666666667,155.86666666666667,7.12
3662,587,120,4.891666666666667,196.31666666666666,60,54,6,34,86,0,80,40,0,85,34,1,37,81,2,68,50,2,0,0,120,62.15,1477.85,2082.1833333333334,37.5,54.46666666666667,143.225,0.0
3663,11,1,11.0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,52.0,1288.0,0.0,0.0,51.0,155.0,22.0
3664,1,1,1.0,57.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,54.0,1350.0,2490.0,12.0,69.0,114.0,0.0
3665,380,66,5.757575757575758,99.9090909090909,60,6,0,60,6,0,19,47,0,63,3,0,48,18,0,60,6,0,0,0,66,79.60606060606061,1655.7575757575758,3077.6363636363635,51.68181818181818,55.15151515151515,197.96969696969697,0.0
3666,325,68,4.779411764705882,24.970588235294116,47,16,5,43,24,1,13,55,0,46,21,1,36,25,7,31,33,4,0,0,68,119.19117647058823,1409.8529411764705,2813.4117647058824,37.661764705882355,55.1764705882353,112.8529411764706,0.0
3667,69,26,2.6538461538461537,204.57692307692307,22,3,1,17,9,0,19,7,0,0,0,26,17,9,0,21,5,0,26,0,0,114.76923076923077,1366.0,1720.1153846153845,0.0,99.65384615384616,14.038461538461538,3.076923076923077
3668,408,82,4.975609756097561,101.78048780487805,61,19,2,81,1,0,0,0,82,76,6,0,77,4,1,79,3,0,80,1,1,69.28048780487805,1257.0121951219512,0.0,34.25609756097561,38.15853658536585,143.8658536585366,15.024390243902438
3669,171,84,2.0357142857142856,69.95238095238095,46,37,1,50,34,0,31,52,1,0,0,84,61,21,2,58,23,3,84,0,0,107.9047619047619,1433.3214285714287,3281.785714285714,0.0,97.51190476190476,18.642857142857142,2.2857142857142856
3670,579,46,12.58695652173913,127.95652173913044,46,0,0,33,13,0,37,9,0,0,0,46,14,30,2,30,16,0,19,24,3,51.91304347826087,1686.8260869565217,1670.0652173913043,0.0,66.56521739130434,204.5,29.32608695652174
3671,59,9,6.555555555555555,33.111111111111114,9,0,0,9,0,0,8,1,0,6,3,0,1,7,1,9,0,0,0,0,9,114.66666666666667,1265.3333333333333,1511.888888888889,42.666666666666664,41.333333333333336,113.88888888888889,0.0
3672,1184,180,6.5777777777777775,98.22222222222223,83,96,1,101,79,0,125,55,0,56,122,2,79,97,4,130,50,0,0,0,180,144.29444444444445,2118.4555555555557,2095.133333333333,96.26666666666667,68.53333333333333,215.69444444444446,0.0
3673,399,121,3.2975206611570247,274.09090909090907,113,7,1,121,0,0,0,0,121,84,36,1,89,29,3,117,4,0,121,0,0,50.586776859504134,1420.107438016529,0.0,53.93388429752066,44.710743801652896,135.95867768595042,8.75206611570248
3674,315,95,3.3157894736842106,36.757894736842104,83,11,1,95,0,0,78,17,0,77,16,2,84,11,0,95,0,0,0,0,95,26.736842105263158,640.6,1113.3578947368421,24.13684210526316,22.557894736842105,84.83157894736843,0.0
3675,536,179,2.994413407821229,116.89385474860335,141,37,1,156,23,0,0,0,179,0,0,179,126,51,2,163,16,0,130,41,8,75.79329608938548,1441.5474860335196,0.0,0.0,50.36312849162011,168.76536312849163,18.536312849162012
3676,78,21,3.7142857142857144,126.95238095238095,10,11,0,18,3,0,21,0,0,0,0,21,10,11,0,20,1,0,20,1,0,66.23809523809524,965.5238095238095,731.0952380952381,0.0,43.61904761904762,50.142857142857146,11.238095238095237
3677,183,38,4.815789473684211,87.60526315789474,18,20,0,29,9,0,28,10,0,21,17,0,26,11,1,31,7,0,0,0,38,122.97368421052632,1487.7894736842106,1539.2894736842106,67.8157894736842,47.3421052631579,132.42105263157896,0.0
3678,5,3,1.6666666666666667,3.6666666666666665,3,0,0,3,0,0,0,0,3,3,0,0,3,0,0,3,0,0,0,0,3,16.0,243.66666666666666,0.0,4.666666666666667,10.666666666666666,21.666666666666668,0.0
3679,231,47,4.914893617021277,54.48936170212766,40,6,1,24,22,1,47,0,0,0,0,47,46,1,0,5,42,0,0,0,47,33.4468085106383,1194.127659574468,266.40425531914894,0.0,9.25531914893617,252.74468085106383,0.0
3680,510,47,10.851063829787234,100.72340425531915,35,11,1,31,16,0,32,15,0,37,10,0,22,25,0,36,11,0,0,0,47,58.87234042553192,1408.1702127659576,1965.1489361702127,44.212765957446805,51.276595744680854,155.5531914893617,0.0
3681,359,57,6.298245614035087,109.40350877192982,55,1,1,54,3,0,33,24,0,50,7,0,38,18,1,53,4,0,0,0,57,54.05263157894737,1251.1754385964912,1972.9473684210527,43.08771929824562,55.771929824561404,144.75438596491227,0.0
3682,269,53,5.0754716981132075,374.35849056603774,51,2,0,42,11,0,0,0,53,0,0,53,0,0,53,37,15,1,41,10,2,30.58490566037736,1124.9245283018868,0.0,0.0,0.0,157.0566037735849,21.90566037735849
3683,344,84,4.095238095238095,48.523809523809526,71,13,0,72,12,0,47,37,0,61,20,3,39,39,6,74,10,0,0,0,84,51.01190476190476,1148.7261904761904,2114.940476190476,24.071428571428573,50.226190476190474,119.41666666666667,0.0
3684,533,60,8.883333333333333,144.81666666666666,60,0,0,51,9,0,38,22,0,38,22,0,39,21,0,49,11,0,0,0,60,45.833333333333336,1518.9,1924.25,68.01666666666667,54.45,180.76666666666668,0.0
3685,313,29,10.793103448275861,93.72413793103448,26,3,0,12,17,0,0,0,29,0,0,29,13,15,1,15,14,0,24,4,1,80.62068965517241,1628.2413793103449,0.0,0.0,68.24137931034483,167.0344827586207,18.103448275862068
3686,151,22,6.863636363636363,54.22727272727273,21,1,0,22,0,0,22,0,0,12,10,0,15,6,1,14,8,0,0,0,22,47.45454545454545,899.2727272727273,1109.3636363636363,39.81818181818182,28.045454545454547,101.13636363636364,0.0
3687,105,17,6.176470588235294,47.23529411764706,14,3,0,9,8,0,15,2,0,0,0,17,9,8,0,2,15,0,0,0,17,43.529411764705884,1020.6470588235294,1399.5294117647059,0.0,50.8235294117647,95.88235294117646,0.0
3688,26,6,4.333333333333333,23.5,6,0,0,6,0,0,5,1,0,5,1,0,5,1,0,6,0,0,0,0,6,25.5,903.6666666666666,1064.6666666666667,27.333333333333332,27.833333333333332,135.83333333333334,0.0
3689,238,44,5.409090909090909,155.9318181818182,39,5,0,34,10,0,0,0,44,32,11,1,33,11,0,40,4,0,41,2,1,40.86363636363637,1028.0227272727273,0.0,37.29545454545455,36.0,103.95454545454545,13.954545454545455
3690,617,121,5.099173553719008,111.07438016528926,60,58,3,107,14,0,82,39,0,86,31,4,42,75,4,117,4,0,0,0,121,102.85950413223141,1694.8347107438017,2160.00826446281,50.99173553719008,72.40495867768595,141.900826446281,0.0
3691,215,42,5.119047619047619,95.66666666666667,41,1,0,30,12,0,27,15,0,0,0,42,15,27,0,17,25,0,37,5,0,61.04761904761905,1260.7380952380952,2010.904761904762,0.0,61.595238095238095,122.26190476190476,18.857142857142858
3692,85,33,2.5757575757575757,22.12121212121212,33,0,0,33,0,0,33,0,0,0,0,33,31,2,0,32,1,0,0,0,33,25.12121212121212,678.0,887.3939393939394,0.0,25.454545454545453,81.81818181818181,0.0
3693,577,108,5.342592592592593,318.3240740740741,106,1,1,108,0,0,101,7,0,88,20,0,106,1,1,0,0,108,0,0,108,22.00925925925926,535.9537037037037,792.1574074074074,30.65740740740741,14.407407407407407,0.0,0.0
3694,592,167,3.5449101796407185,137.92215568862275,146,17,4,140,26,1,57,110,0,135,31,1,161,5,1,42,124,1,0,0,167,66.13173652694611,1584.179640718563,3071.5329341317365,50.02994011976048,61.81437125748503,168.19161676646706,0.0
3695,1394,175,7.965714285714285,91.73714285714286,74,101,0,60,109,6,67,108,0,113,60,2,50,119,6,145,30,0,0,0,175,209.77714285714285,3337.417142857143,3174.417142857143,94.50857142857143,119.93142857142857,340.7657142857143,0.0
3696,476,97,4.907216494845361,66.56701030927834,77,18,2,75,22,0,60,37,0,80,15,2,43,52,2,79,18,0,0,0,97,51.597938144329895,1200.7422680412371,2170.3917525773195,35.28865979381443,52.29896907216495,128.81443298969072,0.0
3697,1147,172,6.6686046511627906,113.1453488372093,170,1,1,166,6,0,89,83,0,0,0,172,119,52,1,118,52,2,163,9,0,84.41279069767442,1511.6511627906978,2192.8662790697676,0.0,51.854651162790695,174.00581395348837,23.122093023255815
3698,547,88,6.215909090909091,85.35227272727273,79,8,1,59,29,0,43,45,0,51,34,3,39,47,2,64,24,0,0,0,88,50.28409090909091,1323.9431818181818,2591.556818181818,49.60227272727273,53.54545454545455,149.47727272727272,0.0
3699,808,150,5.386666666666667,71.07333333333334,101,45,4,131,19,0,106,44,0,82,66,2,74,74,2,140,10,0,0,0,150,55.666666666666664,1236.98,1904.8,42.10666666666667,50.16,133.99333333333334,0.0
3700,832,178,4.674157303370786,114.74719101123596,178,0,0,178,0,0,83,95,0,176,2,0,178,0,0,175,3,0,0,0,178,73.0505617977528,1509.438202247191,2362.6404494382023,55.69662921348315,52.140449438202246,188.3876404494382,0.0
3701,108,16,6.75,79.0,11,5,0,9,7,0,8,8,0,8,7,1,4,10,2,13,3,0,0,0,16,88.4375,1642.9375,2655.75,64.625,56.1875,202.25,0.0
3702,348,70,4.9714285714285715,49.74285714285714,28,41,1,45,24,1,16,54,0,37,33,0,46,23,1,49,21,0,0,0,70,77.42857142857143,1659.4285714285713,3181.8,73.44285714285714,57.285714285714285,211.82857142857142,0.0
3703,911,138,6.601449275362318,153.5144927536232,115,23,0,41,97,0,90,48,0,0,0,138,47,89,2,63,75,0,0,0,138,59.31884057971015,1638.927536231884,2056.717391304348,0.0,58.2536231884058,193.9927536231884,0.0
3704,435,72,6.041666666666667,190.59722222222223,72,0,0,63,8,1,27,45,0,61,11,0,34,36,2,59,12,1,0,0,72,48.09722222222222,1742.5277777777778,2672.5833333333335,53.69444444444444,64.68055555555556,202.875,0.0
3705,231,86,2.686046511627907,51.45348837209303,55,30,1,85,1,0,0,0,86,83,3,0,84,2,0,51,34,1,86,0,0,68.03488372093024,1284.7674418604652,0.0,17.36046511627907,87.63953488372093,54.97674418604651,13.604651162790697
3706,145,26,5.576923076923077,51.34615384615385,26,0,0,24,2,0,12,14,0,25,0,1,24,2,0,18,8,0,0,0,26,148.19230769230768,1618.1538461538462,2401.8076923076924,44.96153846153846,46.42307692307692,148.23076923076923,0.0
3707,470,77,6.103896103896104,197.6883116883117,57,18,2,60,16,1,48,29,0,63,14,0,51,24,2,69,8,0,0,0,77,81.1038961038961,1516.987012987013,2078.3376623376626,53.94805194805195,62.675324675324674,140.67532467532467,0.0
3708,7,1,7.0,21.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,92.0,1133.0,2407.0,52.0,34.0,120.0,0.0
3709,40,9,4.444444444444445,51.22222222222222,8,1,0,6,3,0,8,1,0,6,3,0,7,2,0,6,3,0,0,0,9,27.11111111111111,860.3333333333334,835.8888888888889,48.888888888888886,24.444444444444443,122.88888888888889,0.0
3710,425,180,2.361111111111111,168.41666666666666,142,34,4,103,76,1,154,26,0,130,48,2,91,85,4,130,48,2,0,0,180,55.833333333333336,1498.8222222222223,1387.6166666666666,45.955555555555556,51.66111111111111,163.5611111111111,0.0
3711,403,82,4.914634146341464,91.85365853658537,60,20,2,73,9,0,0,0,82,48,32,2,68,12,2,75,7,0,79,2,1,53.073170731707314,1020.5731707317074,0.0,44.01219512195122,33.353658536585364,111.86585365853658,16.5
3712,249,54,4.611111111111111,51.648148148148145,53,1,0,39,15,0,0,0,54,19,35,0,15,37,2,39,15,0,47,6,1,55.53703703703704,1192.888888888889,0.0,46.55555555555556,50.166666666666664,129.2037037037037,10.407407407407407
3713,38,7,5.428571428571429,13.571428571428571,4,3,0,6,1,0,6,1,0,7,0,0,6,1,0,7,0,0,0,0,7,46.0,751.1428571428571,1214.4285714285713,19.428571428571427,22.714285714285715,90.14285714285714,0.0
3714,137,46,2.9782608695652173,138.6304347826087,40,6,0,44,2,0,33,13,0,38,8,0,39,7,0,42,4,0,0,0,46,53.15217391304348,1213.804347826087,1801.1521739130435,33.84782608695652,40.47826086956522,133.15217391304347,0.0
3715,307,58,5.293103448275862,102.79310344827586,51,6,1,54,4,0,11,47,0,52,5,1,32,26,0,51,7,0,0,0,58,110.1896551724138,2026.6379310344828,2738.8793103448274,56.06896551724138,90.46551724137932,183.39655172413794,0.0
3716,23,3,7.666666666666667,22.0,3,0,0,3,0,0,3,0,0,3,0,0,2,1,0,3,0,0,0,0,3,51.666666666666664,1137.0,1353.6666666666667,39.333333333333336,52.333333333333336,120.33333333333333,0.0
3717,243,63,3.857142857142857,79.7936507936508,54,9,0,57,6,0,0,0,63,50,11,2,41,20,2,52,10,1,63,0,0,50.15873015873016,931.3650793650794,0.0,28.61904761904762,37.57142857142857,86.60317460317461,5.396825396825397
3718,271,47,5.76595744680851,170.59574468085106,28,18,1,44,3,0,35,12,0,32,14,1,32,14,1,45,2,0,0,0,47,50.765957446808514,1113.6382978723404,1801.8297872340424,50.744680851063826,52.361702127659576,126.36170212765957,0.0
3719,26,4,6.5,30.75,4,0,0,4,0,0,4,0,0,3,1,0,4,0,0,2,2,0,0,0,4,72.75,834.0,826.5,46.75,23.75,86.5,0.0
3720,470,179,2.625698324022346,100.10055865921788,159,17,3,105,74,0,102,77,0,0,0,179,103,73,3,100,77,2,147,28,4,59.79329608938548,1359.6759776536312,2195.8715083798884,0.0,46.63687150837989,155.33519553072625,16.307262569832403
3721,112,18,6.222222222222222,47.833333333333336,13,4,1,18,0,0,17,1,0,17,1,0,6,12,0,18,0,0,0,0,18,54.888888888888886,1054.3333333333333,1222.6666666666667,23.5,44.388888888888886,97.11111111111111,0.0
3722,231,71,3.2535211267605635,130.05633802816902,51,19,1,70,1,0,65,6,0,0,0,71,51,17,3,66,5,0,55,14,2,70.12676056338029,1278.5774647887324,1483.5774647887324,0.0,39.67605633802817,141.83098591549296,19.281690140845072
3723,1278,178,7.179775280898877,50.662921348314605,51,123,4,76,101,1,0,0,178,107,67,4,86,80,12,93,84,1,47,127,4,243.82584269662922,2829.6011235955057,0.0,87.81460674157303,75.1067415730337,296.7865168539326,47.32022471910113
3724,3,1,3.0,41.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,17.0,590.0,570.0,21.0,31.0,71.0,0.0
3725,533,104,5.125,191.66346153846155,92,12,0,91,13,0,44,60,0,0,0,104,43,61,0,95,9,0,90,13,1,75.16346153846153,1259.8461538461538,2444.5096153846152,0.0,66.0673076923077,123.77884615384616,16.548076923076923
3726,119,13,9.153846153846153,571.9230769230769,8,5,0,6,7,0,0,0,13,11,2,0,3,10,0,11,2,0,0,0,13,123.3076923076923,2586.6153846153848,0.0,63.15384615384615,157.15384615384616,232.07692307692307,0.0
3727,180,63,2.857142857142857,268.6507936507937,57,6,0,55,7,1,57,6,0,47,16,0,46,14,3,56,6,1,0,0,63,43.41269841269841,1174.3015873015872,900.3809523809524,42.92063492063492,35.523809523809526,120.74603174603175,0.0
3728,987,179,5.5139664804469275,61.8268156424581,171,7,1,150,29,0,21,158,0,66,112,1,98,72,9,141,38,0,0,0,179,80.87709497206704,2121.5698324022346,3437.949720670391,101.72625698324022,81.06145251396649,265.23463687150837,0.0
3729,256,125,2.048,87.24,125,0,0,121,4,0,92,33,0,115,10,0,97,26,2,108,17,0,0,0,125,60.224,1258.8,1678.112,49.704,42.952,143.848,0.0
3730,56,15,3.7333333333333334,333.6,15,0,0,12,3,0,9,6,0,15,0,0,8,7,0,13,2,0,0,0,15,99.13333333333334,1590.8666666666666,2081.9333333333334,12.066666666666666,55.53333333333333,92.73333333333333,0.0
3731,94,15,6.266666666666667,397.06666666666666,15,0,0,10,5,0,10,5,0,0,0,15,11,4,0,12,3,0,15,0,0,59.06666666666667,1690.8,1826.1333333333334,0.0,41.2,173.13333333333333,12.8
3732,348,165,2.109090909090909,50.46666666666667,115,44,6,159,6,0,129,36,0,99,66,0,143,22,0,156,9,0,0,0,165,52.53939393939394,1068.2121212121212,1804.939393939394,37.406060606060606,37.67272727272727,128.5878787878788,0.0
3733,162,50,3.24,109.22,43,7,0,48,2,0,49,1,0,45,3,2,39,11,0,47,3,0,0,0,50,37.4,756.92,706.42,32.38,44.34,72.76,0.0
3734,636,142,4.47887323943662,110.19718309859155,115,26,1,30,112,0,58,84,0,70,72,0,35,107,0,10,132,0,0,0,142,99.95070422535211,2174.9295774647885,3304.0704225352115,82.52112676056338,107.64788732394366,199.19014084507043,0.0
3735,179,62,2.8870967741935485,66.51612903225806,11,50,1,43,19,0,57,5,0,60,2,0,10,52,0,33,29,0,0,0,62,192.24193548387098,1812.1774193548388,1559.016129032258,50.45161290322581,52.53225806451613,157.41935483870967,0.0
3736,340,75,4.533333333333333,151.50666666666666,49,26,0,60,15,0,0,0,75,75,0,0,59,16,0,50,24,1,28,46,1,117.4,1117.36,0.0,12.293333333333333,39.50666666666667,92.38666666666667,40.42666666666667
3737,6,2,3.0,3.5,2,0,0,2,0,0,0,0,2,0,0,2,2,0,0,2,0,0,2,0,0,29.0,351.0,0.0,0.0,10.5,35.5,9.0
3738,74,15,4.933333333333334,34.53333333333333,13,2,0,12,3,0,11,4,0,14,1,0,10,5,0,15,0,0,0,0,15,39.8,806.3333333333334,1507.5333333333333,24.066666666666666,36.333333333333336,81.86666666666666,0.0
3739,5,2,2.5,6.5,2,0,0,2,0,0,2,0,0,1,1,0,2,0,0,2,0,0,0,0,2,11.5,413.0,375.5,45.5,16.5,53.0,0.0
3740,22,4,5.5,7.75,4,0,0,3,1,0,3,1,0,3,1,0,2,2,0,3,1,0,0,0,4,34.25,1079.75,1788.25,31.75,37.5,150.25,0.0
3741,6,1,6.0,735.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,61.0,1383.0,2013.0,0.0,0.0,101.0,5.0
3742,317,41,7.7317073170731705,62.31707317073171,34,7,0,39,2,0,20,21,0,24,17,0,33,8,0,40,0,1,0,0,41,79.7560975609756,1444.9512195121952,2337.9268292682927,71.21951219512195,52.58536585365854,167.0487804878049,0.0
3743,52,29,1.793103448275862,38.10344827586207,28,1,0,29,0,0,24,5,0,0,0,29,22,7,0,29,0,0,29,0,0,50.10344827586207,1091.0344827586207,1654.1379310344828,0.0,40.724137931034484,126.58620689655173,9.620689655172415
3744,263,51,5.1568627450980395,198.8235294117647,49,1,1,46,5,0,0,0,51,43,8,0,36,15,0,50,1,0,51,0,0,42.84313725490196,1063.6274509803923,0.0,34.450980392156865,37.8235294117647,92.92156862745098,8.627450980392156
3745,124,32,3.875,133.09375,28,4,0,30,2,0,22,10,0,28,4,0,25,7,0,31,1,0,0,0,32,44.75,958.59375,1584.96875,26.15625,36.1875,86.28125,0.0
3746,143,36,3.9722222222222223,45.333333333333336,33,3,0,35,1,0,0,0,36,35,1,0,33,3,0,29,7,0,35,1,0,84.19444444444444,1404.2222222222222,0.0,9.63888888888889,101.61111111111111,30.75,9.11111111111111
3747,462,128,3.609375,68.7109375,118,10,0,125,3,0,106,22,0,105,23,0,117,10,1,125,3,0,0,0,128,40.8671875,803.484375,1231.3125,33.4375,28.2890625,85.8046875,0.0
3748,24,5,4.8,18.4,5,0,0,5,0,0,5,0,0,3,2,0,5,0,0,4,1,0,0,0,5,32.4,857.4,1109.8,57.8,21.8,136.0,0.0
3749,56,10,5.6,444.4,7,2,1,7,3,0,5,5,0,7,3,0,0,0,10,7,3,0,0,0,10,74.6,1464.8,2891.2,54.3,0.0,180.5,0.0
3750,583,157,3.713375796178344,62.11464968152866,106,50,1,123,33,1,129,28,0,89,66,2,91,65,1,122,35,0,0,0,157,54.968152866242036,1076.2038216560509,1646.4203821656051,45.5796178343949,42.64968152866242,122.47133757961784,0.0
3751,68,11,6.181818181818182,191.8181818181818,10,1,0,7,4,0,7,4,0,8,3,0,9,2,0,7,4,0,0,0,11,66.27272727272727,1493.909090909091,2356.2727272727275,65.63636363636364,43.18181818181818,162.63636363636363,0.0
3752,380,62,6.129032258064516,129.98387096774192,55,7,0,56,6,0,60,2,0,37,23,2,28,33,1,54,8,0,0,0,62,50.596774193548384,1283.967741935484,1226.6129032258063,49.03225806451613,53.435483870967744,146.24193548387098,0.0
3753,10,1,10.0,1060.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,99.0,1648.0,0.0,21.0,0.0,48.0,0.0
3754,309,41,7.536585365853658,157.9268292682927,17,24,0,22,19,0,23,18,0,28,12,1,16,25,0,36,5,0,0,0,41,97.1951219512195,1595.6097560975609,2180.170731707317,53.09756097560975,62.46341463414634,135.7560975609756,0.0
3755,252,31,8.129032258064516,125.41935483870968,12,19,0,7,24,0,28,3,0,8,23,0,12,17,2,4,27,0,0,0,31,49.0,1353.225806451613,932.9354838709677,78.12903225806451,41.935483870967744,190.19354838709677,0.0
3756,332,41,8.097560975609756,36.31707317073171,36,5,0,41,0,0,32,9,0,12,29,0,31,5,5,25,14,2,0,0,41,103.8048780487805,1271.7560975609756,1402.658536585366,50.1219512195122,40.5609756097561,131.14634146341464,0.0
3757,3,1,3.0,214.0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,9.0,444.0,0.0,0.0,6.0,35.0,0.0
3758,150,48,3.125,151.6875,43,5,0,32,16,0,31,17,0,17,29,2,8,39,1,41,7,0,0,0,48,41.979166666666664,1140.1875,1926.375,61.166666666666664,53.875,135.0,0.0
3759,567,49,11.571428571428571,59.0,43,6,0,43,6,0,0,0,49,33,16,0,38,8,3,37,11,1,25,24,0,104.75510204081633,1465.0816326530612,0.0,54.97959183673469,49.83673469387755,159.73469387755102,27.510204081632654
3760,29,14,2.0714285714285716,28.571428571428573,10,4,0,12,1,1,10,4,0,11,3,0,6,8,0,13,1,0,0,0,14,67.14285714285714,1034.142857142857,1947.2857142857142,25.142857142857142,52.857142857142854,71.78571428571429,0.0
3761,561,171,3.280701754385965,161.31578947368422,0,0,171,165,6,0,140,31,0,94,77,0,80,89,2,113,55,3,163,6,2,0.0,941.6198830409356,1517.9122807017543,47.280701754385966,37.134502923976605,114.50877192982456,10.91812865497076
3762,273,45,6.066666666666666,159.2,45,0,0,30,14,1,32,13,0,0,0,45,36,9,0,31,14,0,23,22,0,37.77777777777778,1260.2888888888888,1655.6222222222223,0.0,39.08888888888889,159.17777777777778,22.711111111111112
3763,287,62,4.629032258064516,42.0,59,3,0,58,4,0,30,32,0,56,5,1,29,33,0,44,18,0,0,0,62,64.8225806451613,1223.5645161290322,2424.1774193548385,40.11290322580645,53.20967741935484,122.7741935483871,0.0
3764,1248,176,7.090909090909091,130.625,176,0,0,168,8,0,116,59,1,0,0,176,123,45,8,99,76,1,146,26,4,73.38636363636364,1285.2045454545455,2064.369318181818,0.0,52.88636363636363,110.71022727272727,18.8125
3765,229,81,2.8271604938271606,23.97530864197531,70,11,0,68,12,1,77,4,0,46,35,0,58,21,2,62,19,0,0,0,81,37.93827160493827,891.4320987654321,1104.9382716049383,46.641975308641975,31.333333333333332,118.62962962962963,0.0
3766,721,178,4.050561797752809,76.84269662921348,151,22,5,137,41,0,90,88,0,145,31,2,95,80,3,159,19,0,0,0,178,61.140449438202246,1338.9662921348315,2232.932584269663,38.96067415730337,59.235955056179776,134.69101123595505,0.0
